enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
22909,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,17,1000-4999,Pvt Ltd,>4,92,1
1030,city_28,0.939,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,>4,164,0
16016,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,2,12,0
13484,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,>4,72,0
23690,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,,1,39,0
33059,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,56,1
29064,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,1,14,1
4970,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,17,10000+,Pvt Ltd,2,21,0
11341,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,13,10000+,Pvt Ltd,3,28,0
31340,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,15,0
4855,city_102,0.804,Male,No relevent experience,no_enrollment,Primary School,,6,,Pvt Ltd,never,9,0
3565,city_116,0.743,Male,No relevent experience,Full time course,High School,,4,,,1,56,0
28184,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,<1,100-500,Pvt Ltd,never,284,1
2764,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,>4,6,0
8062,city_45,0.89,Male,Has relevent experience,Full time course,Graduate,STEM,4,Oct-49,Pvt Ltd,2,100,0
11624,city_16,0.91,Male,No relevent experience,no_enrollment,Primary School,,2,,,never,12,0
31495,city_165,0.903,Male,No relevent experience,no_enrollment,Graduate,STEM,5,,,1,38,0
33198,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,16,<10,Early Stage Startup,2,14,0
22730,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Humanities,4,10000+,Pvt Ltd,1,21,0
9146,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,300,0
26346,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,3,9,0
21092,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,17,,,1,16,0
29481,city_67,0.855,Male,No relevent experience,no_enrollment,,,7,,,1,80,1
12920,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Other,>20,10000+,Pvt Ltd,>4,70,0
19456,city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,5,50-99,Pvt Ltd,2,48,1
17084,city_73,0.754,Male,Has relevent experience,no_enrollment,High School,,6,,,2,32,0
15690,city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,1,62,0
30379,city_149,0.689,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Funded Startup,2,122,0
32382,city_84,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,2,5000-9999,Pvt Ltd,1,170,0
21466,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,,,1,198,1
2767,city_75,0.939,Male,No relevent experience,Full time course,Graduate,STEM,15,1000-4999,NGO,1,25,0
11876,city_103,0.92,,No relevent experience,no_enrollment,High School,,<1,,,,6,0
31897,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,>4,16,0
11254,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,2,,,1,74,1
21337,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,3,24,0
8759,city_116,0.743,Male,Has relevent experience,no_enrollment,Primary School,,>20,<10,Funded Startup,1,1,0
11783,city_101,0.558,Male,No relevent experience,no_enrollment,High School,,5,,,never,38,0
5153,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,1,76,1
29324,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,4,,,never,14,1
23853,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,Pvt Ltd,1,108,0
25331,city_24,0.698,,No relevent experience,no_enrollment,High School,,<1,,,1,42,1
7726,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,Oct-49,Early Stage Startup,1,202,1
6227,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,28,1
910,city_9,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Funded Startup,1,17,1
4537,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,2,250,1
23114,city_160,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,,2,92,0
9339,city_180,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,,,3,57,0
6806,city_16,0.91,,Has relevent experience,no_enrollment,Masters,Humanities,4,100-500,Pvt Ltd,2,154,0
15656,city_64,0.666,,Has relevent experience,Full time course,Graduate,STEM,>20,10000+,Pvt Ltd,1,8,0
10910,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,19,,,1,320,0
26408,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,14,50-99,,3,44,0
8416,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Other,15,,,2,57,0
2354,city_10,0.895,Male,No relevent experience,no_enrollment,Phd,STEM,9,1000-4999,Public Sector,>4,210,0
12827,city_136,0.897,Male,No relevent experience,Part time course,Graduate,STEM,7,1000-4999,Public Sector,2,53,0
22825,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,40,0
19445,city_117,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,8,5000-9999,Pvt Ltd,4,8,1
21992,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,<10,Pvt Ltd,2,17,0
7093,city_114,0.926,,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,3,78,0
26803,city_26,0.698,Male,No relevent experience,,Primary School,,1,,,never,34,0
2651,city_64,0.666,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,2,190,0
27112,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,24,1
8631,city_45,0.89,Male,Has relevent experience,Part time course,Graduate,STEM,5,,,1,14,0
15401,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,6,,,1,204,1
18173,city_149,0.689,Male,Has relevent experience,Full time course,Graduate,STEM,16,<10,Early Stage Startup,4,51,0
18908,city_114,0.926,Male,No relevent experience,Full time course,Masters,STEM,10,1000-4999,Public Sector,2,37,0
10368,city_160,0.92,Male,No relevent experience,Full time course,High School,,11,,,4,8,0
24046,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,22,0
27514,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,18,500-999,Public Sector,>4,45,0
23392,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,100-500,Pvt Ltd,never,162,1
14252,city_103,0.92,Male,No relevent experience,Full time course,High School,,4,,,1,81,0
622,city_67,0.855,,Has relevent experience,no_enrollment,Masters,STEM,10,,,1,59,0
6371,city_75,0.939,Other,Has relevent experience,no_enrollment,Graduate,STEM,13,<10,Early Stage Startup,1,37,0
30418,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,2,71,0
30896,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,4,35,0
502,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,4,238,0
4241,city_160,0.92,Male,No relevent experience,Full time course,High School,,5,,,1,17,1
3999,city_72,0.795,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Public Sector,>4,94,0
21722,city_114,0.926,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,,never,9,0
14309,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Pvt Ltd,>4,20,0
29947,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,Oct-49,Funded Startup,1,24,0
16396,city_76,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,40,0
6124,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,16,1
15795,city_104,0.924,Male,Has relevent experience,no_enrollment,High School,,14,<10,Pvt Ltd,1,38,0
15420,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,32,0
18736,city_90,0.698,Male,Has relevent experience,Part time course,Masters,STEM,10,50-99,Funded Startup,1,37,0
11523,city_100,0.887,,No relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,144,1
20995,city_36,0.893,,No relevent experience,Full time course,Primary School,,3,,,1,22,0
26330,city_21,0.624,Male,Has relevent experience,no_enrollment,,,12,,,1,40,1
81,city_97,0.925,Male,No relevent experience,Full time course,Primary School,,5,,Pvt Ltd,never,46,0
25921,city_72,0.795,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,NGO,1,113,0
13778,city_100,0.887,,Has relevent experience,Full time course,High School,,7,,,never,117,0
14211,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,49,0
7358,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,1,50,0
7839,city_16,0.91,Male,Has relevent experience,no_enrollment,High School,,10,10000+,Pvt Ltd,2,72,0
13340,city_157,0.769,,Has relevent experience,no_enrollment,Masters,STEM,9,500-999,Public Sector,1,38,0
21085,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Pvt Ltd,>4,45,0
14686,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,105,0
9798,city_16,0.91,Male,No relevent experience,no_enrollment,Masters,STEM,18,,,>4,55,0
9235,city_21,0.624,Male,No relevent experience,,Graduate,STEM,3,,,1,42,0
5044,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Arts,18,Oct-49,Pvt Ltd,4,20,0
7291,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,4,23,0
16217,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,,Pvt Ltd,1,17,0
4939,city_103,0.92,Male,Has relevent experience,Full time course,Phd,STEM,14,,Public Sector,1,29,0
32410,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,86,0
23626,city_7,0.647,Male,Has relevent experience,no_enrollment,Masters,STEM,6,<10,Pvt Ltd,1,15,0
19109,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,1,48,0
30675,city_162,0.767,Male,Has relevent experience,Part time course,,,2,<10,Early Stage Startup,1,74,1
33208,city_160,0.92,,No relevent experience,Full time course,Graduate,STEM,4,,,1,28,1
16231,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,,,2,8,0
18368,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,17,Oct-49,Funded Startup,1,11,0
30780,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,100-500,Funded Startup,1,17,1
6202,city_103,0.92,,No relevent experience,,,,4,,,,138,0
25640,city_104,0.924,Female,No relevent experience,Full time course,Graduate,STEM,6,,,4,11,1
15495,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,1,62,0
32430,city_114,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,13,50-99,Pvt Ltd,1,38,0
7855,city_65,0.802,,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,4,66,0
418,city_173,0.878,,Has relevent experience,no_enrollment,Masters,STEM,16,5000-9999,Pvt Ltd,2,35,0
27738,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,3,35,0
12551,city_21,0.624,,Has relevent experience,Full time course,Graduate,,6,10000+,Pvt Ltd,1,82,1
19989,city_114,0.926,,No relevent experience,no_enrollment,High School,,2,,,,64,0
30234,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Arts,>20,500-999,Public Sector,>4,98,0
2943,city_57,0.866,Other,No relevent experience,Full time course,High School,,1,,Pvt Ltd,never,37,0
16510,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,>4,218,0
32203,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,,,2,45,0
9539,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,1,37,0
10292,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,9,0
30144,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,3,158,0
27323,city_162,0.767,Male,Has relevent experience,Part time course,Graduate,STEM,5,,Pvt Ltd,1,43,0
17272,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,1,50-99,Pvt Ltd,never,83,0
15722,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,178,0
13253,city_82,0.693,Male,Has relevent experience,Full time course,Graduate,STEM,11,Oct-49,Pvt Ltd,2,109,0
19570,city_21,0.624,,No relevent experience,no_enrollment,Masters,Other,<1,,,1,31,0
13319,city_21,0.624,,No relevent experience,Full time course,High School,,<1,,,never,50,1
10406,city_149,0.689,,No relevent experience,Full time course,Primary School,,4,,,1,42,1
9468,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Arts,4,50-99,NGO,4,54,0
18876,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,82,0
3932,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Funded Startup,1,20,0
4389,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,8,,,1,11,0
22376,city_19,0.682,,No relevent experience,Full time course,Graduate,STEM,4,,,never,24,1
14475,city_114,0.926,,Has relevent experience,no_enrollment,,,>20,1000-4999,Pvt Ltd,never,123,0
13848,city_72,0.795,Male,Has relevent experience,Part time course,High School,,<1,50-99,,1,10,0
700,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,500-999,Pvt Ltd,>4,23,0
32213,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,50-99,Pvt Ltd,1,90,0
10729,city_114,0.926,Male,Has relevent experience,Full time course,Graduate,STEM,>20,Oct-49,Early Stage Startup,2,37,0
13994,city_12,0.64,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,never,40,1
9308,city_173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,,1,6,0
6277,city_46,0.762,,No relevent experience,no_enrollment,Masters,Arts,9,10000+,Pvt Ltd,>4,10,0
19354,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,3,8,1
19090,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,>4,16,0
11038,city_101,0.558,Male,No relevent experience,Full time course,Graduate,STEM,9,,,never,37,1
12349,city_19,0.682,Male,No relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,,1,204,0
9917,city_73,0.754,,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,,94,0
4808,city_149,0.689,,Has relevent experience,no_enrollment,Graduate,STEM,19,,Pvt Ltd,never,95,0
10056,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,Pvt Ltd,1,37,0
11436,city_160,0.92,Male,No relevent experience,Full time course,,,11,,,1,46,0
7133,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,55,0
21752,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,92,0
7978,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,1,14,1
32890,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,1,53,0
25043,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,100-500,Pvt Ltd,4,95,0
1422,city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,,<1,,Pvt Ltd,never,39,0
19675,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,1,17,1
16030,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Oct-49,Funded Startup,4,155,0
28876,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,>4,94,0
3267,city_16,0.91,Male,No relevent experience,Full time course,Masters,STEM,10,,,2,48,0
27251,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,7,0
16021,city_73,0.754,,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,121,0
28674,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,50-99,Pvt Ltd,>4,33,1
15246,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,>4,77,0
2381,city_102,0.804,,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,2,89,0
33075,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,9,<10,Pvt Ltd,1,47,0
29293,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,,16,1000-4999,Pvt Ltd,1,143,0
5417,city_10,0.895,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,>4,14,0
4306,city_26,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,50,0
117,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,5,Oct-49,Pvt Ltd,1,117,0
7850,city_64,0.666,Male,Has relevent experience,Full time course,Masters,STEM,>20,<10,Pvt Ltd,never,98,0
4232,city_136,0.897,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Public Sector,>4,90,0
26302,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,90,1
22852,city_57,0.866,Male,No relevent experience,no_enrollment,High School,,15,100-500,Pvt Ltd,3,14,0
22927,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,<10,Pvt Ltd,3,9,1
23351,city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,2,50-99,Pvt Ltd,,48,1
31015,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Humanities,19,100-500,Funded Startup,1,204,0
18656,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,5000-9999,Pvt Ltd,1,121,0
306,city_61,0.913,Male,No relevent experience,Full time course,Graduate,STEM,2,,,2,84,0
19884,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,,,1,28,0
30995,city_78,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,,,1,20,0
29990,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Funded Startup,2,74,0
13760,city_101,0.558,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,26,1
5826,city_21,0.624,Male,No relevent experience,,,,2,,,never,24,0
31987,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,Humanities,2,500-999,,1,4,0
110,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,6,0
27048,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,41,0
7115,city_173,0.878,,No relevent experience,no_enrollment,Primary School,,4,50-99,,2,8,0
8540,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,52,0
29467,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,,1,51,1
